Season,Month,Year,MuncipalityCd,Establishment,LicenseNumber,VGTCount,AmoutPlayed,AmountWon,NetWager,FundsIn,FundsOut,NTI,NTITaxRate,StateShare,MuncipalityShare,NetWagePerMachine
Winter,1,2019,2,KLA OF ILLINOIS INC.,160701630,5,57469.27,52896.74,4572.53,19554,14981.47,4572.53,1371.77,1143.15,228.62,914.506
Winter,1,2019,2,"Local 37, INC.",180701371,4,43810.67,39221.6,4589.07,16118,11528.93,4589.07,1376.77,1147.3,229.47,1147.2675
Winter,1,2014,2,"Northend Holdings, Inc",120700341,4,69795.16,65114.1,4681.06,21938,17256.94,4681.06,1404.3,1170.25,234.05,1170.265
Winter,1,2019,3,BUCKHART TAVERN INC.,130702235,3,38055.21,33370.41,4684.8,11892,7207.2,4684.8,1405.44,1171.2,234.24,1561.6
Winter,1,2015,1,"Auburn Oasis Bar & Restaurant, Inc.",130704746,3,49780.56,45093.94,4686.62,15288,10601.38,4686.62,1406.03,1171.7,234.33,1562.206667
Winter,1,2015,3,BUCKHART TAVERN INC.,130702235,3,52439.6,47703,4736.6,16898,12161.42,4736.58,1421,1184.17,236.83,1578.866667
Winter,1,2016,2,"Knight'sAction Park, Inc.",130705112,3,42541.38,37792.78,4748.6,14586,9837.4,4748.6,1424.6,1187.16,237.44,1582.866667
Winter,1,2018,2,Cafe Andiamo LLC,130702828,4,53865.59,49102.52,4763.07,19723,14960.1,4762.9,1428.88,1190.73,238.15,1190.7675
Winter,1,2019,2,"Springfield Char House, Inc.",150703869,5,79237.91,74473.7,4764.21,26323,21558.79,4764.21,1429.34,1191.12,238.22,952.842
Winter,1,2019,2,"Knights Action Park, Inc.",130705112,4,81320.32,76535.47,4784.85,32171,27386.15,4784.85,1435.5,1196.25,239.25,1196.2125
Winter,1,2015,1,PEARLS PUB INC.,130705328,3,60567.94,55765.24,4802.7,20107,15304.3,4802.7,1440.82,1200.69,240.13,1600.9
Winter,1,2016,2,"Lake Pointe Grill, Inc.",120706970,3,35517.5,30698.43,4819.07,18221,13401.93,4819.07,1445.75,1204.8,240.95,1606.356667
Winter,1,2019,2,DIRTY SOUTH INC.,120709093,5,105370.88,100544.17,4826.71,41453,36626.09,4826.91,1448.07,1206.73,241.34,965.342
Winter,1,2014,3,"Guitars and Cadillacs Saloon, Inc.",120702108,4,57145.83,52221.35,4924.48,18492,13552.04,4939.96,1482.04,1235.03,247.01,1231.12
Winter,1,2017,2,DIRTY SOUTH INC.,120709093,5,64043.82,59112.57,4931.25,26134,21202.48,4931.52,1479.49,1232.91,246.58,986.25
Winter,1,2019,2,Hallie & Glenn Inc.,120706651,3,63046.41,58052.59,4993.82,21445,16451.24,4993.76,1498.17,1248.48,249.69,1664.606667
Winter,1,2014,2,"WINGS OVER LINCOLN LAND, INC.",130701889,5,58068.17,53052.33,5015.84,20486,15469.98,5016.02,1504.86,1254.05,250.81,1003.168
Winter,1,2018,3,"C & L PARTNERS, INC.",160703721,5,80765.65,75747.71,5017.94,27432,22413.91,5018.09,1505.44,1254.53,250.91,1003.588
Winter,1,2018,1,PEARLS PUB INC.,130705328,3,77554.94,72506.45,5048.49,22389,17340.41,5048.59,1514.62,1262.18,252.44,1682.83
Winter,1,2013,2,Hibachi Grill and Supreme Buffet Inc.,120703795,5,41953.02,36903.65,5049.37,12198,7148.13,5049.87,1514.97,1262.48,252.49,1009.874
Winter,1,2017,2,"AJG Industries, Inc.",160700876,3,64428.37,59368.83,5059.54,29413,24353.44,5059.56,1517.89,1264.91,252.98,1686.513333
Winter,1,2018,2,"FULGENZIS PIZZA & PASTA, INC.",120710239,5,70458.57,65365.22,5093.35,21955,16861.65,5093.35,1528.03,1273.36,254.67,1018.67
Winter,1,2016,2,"DEW CHILLI PARLORS OF AMERICA, LLC",140701342,4,61111.95,56015.55,5096.4,18812,13715.65,5096.35,1528.96,1274.14,254.82,1274.1
Winter,1,2018,2,LAKE PRESS CLUB,120705751,5,58542.77,53419.21,5123.56,17211,12087.44,5123.56,1537.14,1280.95,256.19,1024.712
Winter,1,2016,2,"MCTAT, INC.",120706843,5,72329.07,67146.52,5182.55,20339,15156.45,5182.55,1554.82,1295.68,259.14,1036.51
Winter,1,2017,2,Capitol Holdings LTD.,120708868,4,50888.98,45702.4,5186.58,16815,11628.42,5186.58,1555.97,1296.64,259.33,1296.645
Winter,1,2014,2,DIRTY SOUTH INC.,120709093,5,61100.15,55873.16,5226.99,24783,19555.97,5227.03,1568.21,1306.85,261.36,1045.398
Winter,1,2017,3,BUCKHART TAVERN INC.,130702235,3,55275.56,50027.99,5247.57,15172,9924.31,5247.69,1574.33,1311.95,262.38,1749.19
Winter,1,2014,2,L & O Inc.,120711584,5,49656.99,44376.57,5280.42,13564,8283.55,5280.45,1584.2,1320.16,264.04,1056.084
Winter,1,2019,2,L & O Inc.,120711584,5,99213.66,93928.63,5285.03,32581,27296.22,5284.78,1585.51,1321.26,264.25,1057.006
Winter,1,2015,2,"MCTAT, INC.",120706843,5,50538.61,45208.79,5329.82,17078,11748.16,5329.84,1599.03,1332.53,266.5,1065.964
Winter,1,2014,2,PAM's JAILHOUSE INC.,130700211,3,53064.63,47731.07,5333.56,17184,11850.44,5333.56,1600.09,1333.41,266.68,1777.853333
Winter,1,2018,2,"RKR Clubs, LLC",120704798,4,61889.12,56534.66,5354.46,22103,16748.54,5354.46,1606.43,1338.69,267.74,1338.615
Winter,1,2017,2,KLA OF ILLINOIS INC.,160701630,5,49696.1,44337.1,5359,17447,12087.35,5359.65,1607.97,1339.98,267.99,1071.8
Winter,1,2015,2,"Lake Pointe Grill, Inc.",120706970,3,31409.39,25988.41,5420.98,12349,6927.8,5421.2,1626.43,1355.36,271.07,1806.993333
Winter,1,2017,2,"MCTAT, INC.",120706843,5,80727.98,75302.93,5425.05,22574,17148.95,5425.05,1627.56,1356.3,271.26,1085.01
Winter,1,2019,2,"FULGENZIS PIZZA & PASTA, INC.",120710239,5,72112.28,66671.13,5441.15,27300,21858.97,5441.03,1632.33,1360.27,272.06,1088.23
Winter,1,2017,2,KeRong Chen,150703093,5,58995.5,53547.99,5447.51,21163,15715.45,5447.55,1634.31,1361.92,272.39,1089.502
Winter,1,2017,3,"Cottage Inn, Inc.",120706678,5,112115.26,106629.43,5485.83,33187,27701.49,5485.51,1645.73,1371.44,274.29,1097.166
Winter,1,2018,2,Lloyd Staber Jr.,120702130,4,84601.39,79113.82,5487.57,30176,24688.43,5487.57,1646.23,1371.86,274.37,1371.8925
Winter,1,2015,2,Capitol Holdings LTD.,120708868,5,61745.79,56236.26,5509.53,23492,17982.47,5509.53,1652.94,1377.45,275.49,1101.906
Winter,1,2015,2,"FULGENZI's PIZZA & PASTA, INC.",120710239,4,70804.35,65293.88,5510.47,26721,21210.53,5510.47,1653.2,1377.67,275.53,1377.6175
Winter,1,2018,2,"DSB2, INC.",150704086,5,52464.09,46948.04,5516.05,18885,13368.99,5516.01,1654.82,1379.02,275.8,1103.21
Winter,1,2019,2,"Spammys, Inc.",120706742,5,50738.18,45221.03,5517.15,18165,12647.46,5517.54,1655.26,1379.39,275.87,1103.43
Winter,1,2014,2,Myerscough Casual Dining Inc. ,120709094,5,73619,68098.98,5520.02,23497,17977.98,5519.02,1655.76,1379.8,275.96,1104.004
Winter,1,2017,1,Dawn Godsil,140700891,4,71945.75,66391.01,5554.74,29337,23782.26,5554.74,1666.37,1388.65,277.72,1388.685
Winter,1,2014,2,Michael E. Gerula,120703765,5,120638.94,115052.78,5586.16,35532,29945.84,5586.16,1675.92,1396.6,279.32,1117.232
Winter,1,2018,2,"ALAMO FOODS, INC.",120708006,5,157603.72,151997.75,5605.97,44509,38903.06,5605.94,1681.81,1401.51,280.3,1121.194
Winter,1,2017,3,The Stadium Sports Bar Inc.,120710854,5,105828.64,100219.85,5608.79,37176,31566.91,5609.09,1682.77,1402.31,280.46,1121.758
Winter,1,2017,2,"Knights Action Park, Inc.",130705112,4,54600.93,48979.25,5621.68,19632,14010.27,5621.73,1686.56,1405.47,281.09,1405.42
Winter,1,2015,2,"JCJ Beverages, Inc.",130704160,3,52589.23,46950.84,5638.39,16055,10416.36,5638.64,1691.61,1409.68,281.93,1879.463333
Winter,1,2015,2,"E.A. Dennis, Inc",120708331,4,84994.05,79333.91,5660.14,25327,19666.98,5660.02,1698.06,1415.05,283.01,1415.035
Winter,1,2016,2,"JCJ Beverages, Inc.",130704160,5,53586.82,47868.8,5718.02,16371,10653.16,5717.84,1715.37,1429.47,285.9,1143.604
Winter,1,2018,2,Max Inc. of Illinois,140701171,5,100916.33,95186.55,5729.78,39287,33557.22,5729.78,1718.99,1432.49,286.5,1145.956
Winter,1,2015,2,Y & J Enterprises Inc.,140701363,3,73159.56,67421.2,5738.36,23571,17832.64,5738.36,1721.5,1434.58,286.92,1912.786667
Winter,1,2019,2,Thomas Endres ,120708996,5,97780.68,92004.91,5775.77,30360,24584.23,5775.77,1732.78,1443.99,288.79,1155.154
Winter,1,2019,2,Aqua Sports Club ,120704622,3,36758.2,30970,5788.2,15040,9251.8,5788.2,1736.52,1447.1,289.42,1929.4
Winter,1,2018,2,BIG SHOTS S&M INCORPORATED,160703254,5,103663.99,97843.41,5820.58,32445,26624.7,5820.3,1746.09,1455.08,291.01,1164.116
Winter,1,2018,3,Aqua Sports Club ,120704622,3,51266.31,45410.06,5856.25,14916,9059.65,5856.35,1756.95,1464.13,292.82,1952.083333
Winter,1,2015,2,"RKR Clubs, LLC",120704798,3,58407.26,52546.32,5860.94,18230,12369.06,5860.94,1758.34,1465.28,293.06,1953.646667
Winter,1,2018,2,THE KEG INCORPORATED,130701779,4,80019.48,74142.65,5876.83,24317,18440.41,5876.59,1763.05,1469.21,293.84,1469.2075
Winter,1,2015,3,Crows Mill LLC,120706464,3,65211.14,59205.33,6005.81,23466,17460.26,6005.74,1801.72,1501.44,300.28,2001.936667
Winter,1,2017,2,STANKS INC.,130702114,5,87124.35,81092.05,6032.3,27275,21242.72,6032.28,1809.76,1508.13,301.63,1206.46
Winter,1,2016,2,Y & J Enterprises Inc.,140701363,3,49202.22,43136.81,6065.41,16605,10539.59,6065.41,1819.61,1516.34,303.27,2021.803333
Winter,1,2016,2,Joe'sItalian Resturant Inc.,140700168,4,66074.17,60004.13,6070.04,25918,19847.96,6070.04,1821.07,1517.55,303.52,1517.51
Winter,1,2018,2,"Aztca Mexican Grill, LLC",140703329,5,100066.6,93991.65,6074.95,28116,22041.05,6074.95,1822.55,1518.79,303.76,1214.99
Winter,1,2016,2,"FULGENZI'sPIZZA & PASTA, INC.",120710239,5,67473.22,61387.74,6085.48,24201,18115.52,6085.48,1825.68,1521.4,304.28,1217.096
Winter,1,2017,2,"Spammys, Inc.",120706742,5,76737.52,70562.26,6175.26,26564,20388.9,6175.1,1852.6,1543.84,308.76,1235.052
Winter,1,2014,2,"Admiral P, Inc.",120711311,3,57249.85,51052.48,6197.37,14981,8783.63,6197.37,1859.27,1549.4,309.87,2065.79
Winter,1,2017,2,"IBPO Elks of the World, Capital City Lodge #1160",120802101,4,74990.03,68775.31,6214.72,30099,23884.16,6214.84,1864.5,1553.75,310.75,1553.68
Winter,1,2017,2,Joes Italian Resturant Inc.,140700168,4,83056.96,76834.04,6222.92,32009,25786.08,6222.92,1866.89,1555.74,311.15,1555.73
Winter,1,2014,2,"RKR Clubs, LLC",120704798,3,81677.53,75449.63,6227.9,24179,18005.05,6173.95,1852.22,1543.52,308.7,2075.966667
Winter,1,2015,3,LAKE PRESS CLUB,120705751,4,100719.45,94483.2,6236.25,38972,32735.75,6236.25,1870.92,1559.1,311.82,1559.0625
Winter,1,2014,2,THE KEG INCORPORATED,130701779,3,67180.25,60904.06,6276.19,20992,14715.81,6276.19,1882.86,1569.05,313.81,2092.063333
Winter,1,2014,2,"IBPO Elks of the World, Capital City Lodge #1160",120802101,4,58983.78,52682.91,6300.87,20676,14375.13,6300.87,1890.31,1575.26,315.05,1575.2175
Winter,1,2014,2,"SCANDALS, INC.",120708646,3,67494.6,61178.38,6316.22,27328,21010.77,6317.23,1895.2,1579.33,315.87,2105.406667
Winter,1,2018,2,"411 EAST, INCORPORATED",160702790,4,81916.35,75519.02,6397.33,25567,19169.68,6397.32,1919.24,1599.37,319.87,1599.3325
Winter,1,2015,2,"BRICKHOUSE DOWNTOWN, INC.",130701420,5,45264.49,38857.52,6406.97,16299,9892.25,6406.75,1922.07,1601.73,320.34,1281.394
Winter,1,2015,2,PAM's JAILHOUSE INC.,130700211,3,95920.38,89506.22,6414.16,33937,27522.84,6414.16,1924.28,1603.56,320.72,2138.053333
Winter,1,2016,3,LAKE PRESS CLUB,120705751,5,66790.24,60354.83,6435.41,21677,15241.59,6435.41,1930.73,1608.95,321.78,1287.082
Winter,1,2017,2,L & O Inc.,120711584,5,100256.83,93821,6435.83,28913,22477.17,6435.83,1930.78,1608.98,321.8,1287.166
Winter,1,2019,2,"JBMP Pizza, LLC",180702983,5,51782.98,45345.06,6437.92,18637,12199.08,6437.92,1931.46,1609.55,321.91,1287.584
Winter,1,2019,2,BIG SHOTS S&M INCORPORATED,160703254,5,67430.68,60939.09,6491.59,22969,16477.41,6491.59,1947.46,1622.88,324.58,1298.318
Winter,1,2019,2,"DSB2, INC.",150704086,5,76974.65,70480.33,6494.32,28483,21988.68,6494.32,1948.29,1623.58,324.71,1298.864
Winter,1,2014,2,"FULGENZI's PIZZA & PASTA, INC.",120710239,5,80100.04,73585.45,6514.59,25197,18682.41,6514.59,1954.4,1628.67,325.73,1302.918
Winter,1,2016,2,"COFFEY RESTAURANTS, INC.",150701571,5,125829.31,119159.88,6669.43,37489,30819.62,6669.38,2000.88,1667.4,333.48,1333.886
Winter,1,2015,2,"CDZ, Inc.",140701323,5,63292.73,56617.24,6675.49,20179,13503.23,6675.77,2002.75,1668.96,333.79,1335.098
Winter,1,2015,2,L & O Inc.,120711584,5,78287.81,71505.93,6781.88,23644,16862.12,6781.88,2034.62,1695.52,339.1,1356.376
Winter,1,2016,1,"Tookays, Inc.",130705134,4,75443.13,68651.16,6791.97,25824,19031.83,6792.17,2037.65,1698.04,339.61,1697.9925
Winter,1,2019,3,BSJ Incorporated,120711751,5,135229.72,128434.83,6794.89,47935,41139.9,6795.1,2038.54,1698.78,339.76,1358.978
Winter,1,2014,2,Lloyd Staber Jr.,120702130,3,70884.47,64079.99,6804.48,20117,13312.52,6804.48,2041.4,1701.17,340.23,2268.16
Winter,1,2016,2,"Bella Restaurant Holdings, LLC",150700963,5,81077.69,74268.1,6809.59,25700,18890.41,6809.59,2042.91,1702.42,340.49,1361.918
Winter,1,2017,2,"Aztca Mexican Grill, LLC",140703329,5,85891.39,79081.32,6810.07,30444,23633.95,6810.05,2043.07,1702.56,340.51,1362.014
Winter,1,2017,2,"COFFEY RESTAURANTS, INC.",150701571,5,127275.11,120423.16,6851.95,42520,35668.09,6851.91,2055.63,1713.02,342.61,1370.39
Winter,1,2016,2,"Spammy's, Inc.",120706742,5,88393.09,81517.87,6875.22,26193,19317.78,6875.22,2062.52,1718.77,343.75,1375.044
Winter,1,2018,2,"AMF Bowling Centers, Inc.",120707827,5,139920.93,133036.74,6884.19,45153,38268.81,6884.19,2065.29,1721.07,344.22,1376.838
Winter,1,2015,2,LUCA PIZZA INC.,140701059,5,89320.62,82399.29,6921.33,36663,29741.67,6921.33,2076.44,1730.37,346.07,1384.266
Winter,1,2018,1,"Prairieland FS, Inc.",171001021,4,117298.72,110367.44,6931.28,27969,21037.77,6931.23,2079.43,1732.86,346.57,1732.82
Winter,1,2019,2,"AJG Industries, Inc.",160700876,3,60335.16,53400.02,6935.14,21157,14221.86,6935.14,2080.56,1733.8,346.76,2311.713333
Winter,1,2017,2,JACKSONS HANDLEBAR INC.,150703281,4,122674.57,115721.37,6953.2,44269,37315.9,6953.1,2085.98,1738.32,347.66,1738.3
Winter,1,2015,3,BSJ Incorporated,120711751,5,70321.51,63365.42,6956.09,21928,14971.91,6956.09,2086.89,1739.08,347.81,1391.218
Winter,1,2016,3,"Guitars and Cadillacs Saloon, Inc.",120702108,4,75712.04,68738.96,6973.08,28002,21028.88,6973.12,2091.97,1743.31,348.66,1743.27
Winter,1,2019,3,"C & L PARTNERS, INC.",160703721,5,87259.32,80252.78,7006.54,31554,24547.46,7006.54,2101.95,1751.62,350.33,1401.308
Winter,1,2018,2,"KEEFNERS, INC.",150701722,3,85742.17,78718.93,7023.24,24615,17592.14,7022.86,2106.91,1755.76,351.15,2341.08
Winter,1,2016,3,"The Raceway Bar & Sports Complex, LLC",150702811,5,63524.64,56501.21,7023.43,22216,15193.21,7022.79,2106.86,1755.72,351.14,1404.686
Winter,1,2016,2,THE KEG INCORPORATED,130701779,4,85018.29,77974.21,7044.08,31158,24113.79,7044.21,2113.28,1761.07,352.21,1761.02
Winter,1,2016,1,"Auburn Oasis Bar & Restaurant, Inc.",130704746,3,54940.98,47873.58,7067.4,20528,13460.6,7067.4,2120.25,1766.88,353.37,2355.8
Winter,1,2019,3,"Guitars and Cadillacs Saloon, Inc.",120702108,5,72025.79,64955.78,7070.01,23600,16529.99,7070.01,2121.04,1767.54,353.5,1414.002
Winter,1,2016,2,"ANCHOR BOAT CLUB OF SPRINGFIELD, ILL.",120710859,4,136664.31,129559.79,7104.52,42494,35389.48,7104.52,2131.38,1776.15,355.23,1776.13
Winter,1,2015,2,STANKS INC.,130702114,5,68388.16,61274.49,7113.67,19703,12589.12,7113.88,2134.17,1778.47,355.7,1422.734
Winter,1,2015,2,WAL-PAR CORPORATION,130700384,3,62244.19,55129.61,7114.58,21657,14542.7,7114.3,2134.34,1778.62,355.72,2371.526667
Winter,1,2018,2,DIRTY SOUTH INC.,120709093,5,74936.34,67783.65,7152.69,26418,19265.34,7152.66,2145.8,1788.17,357.63,1430.538
Winter,1,2016,2,"AMF Bowling Centers, Inc.",120707827,5,142889.07,135735.11,7153.96,48430,41276.11,7153.89,2146.2,1788.51,357.69,1430.792
Winter,1,2017,2,"Casa Real, Inc.",160701946,4,75662.14,68477.66,7184.48,27942,20757.52,7184.48,2155.31,1796.09,359.22,1796.12
Winter,1,2018,2,"Knights Action Park, Inc.",130705112,4,70782.76,63514.44,7268.32,28097,20828.68,7268.32,2180.51,1817.09,363.42,1817.08
Winter,1,2016,2,"Lou's, Inc.",150701450,3,70787.33,63505.28,7282.05,19944,12661.95,7282.05,2184.68,1820.57,364.11,2427.35
Winter,1,2018,2,James Davison,170700300,4,119827.54,112502.3,7325.24,37168,29842.76,7325.24,2197.58,1831.31,366.27,1831.31
Winter,1,2015,2,Max Inc. of Illinois,140701171,5,113940.82,106578.35,7362.47,42574,35211.53,7362.47,2208.76,1840.63,368.13,1472.494
Winter,1,2017,2,"Springfield Char House, Inc.",150703869,5,98142.41,90767.06,7375.35,32165,24789.65,7375.35,2212.67,1843.89,368.78,1475.07
Winter,1,2015,2,"DEW CHILLI PARLORS OF AMERICA, LLC",140701342,4,82196.4,74775.79,7420.61,26022,18601.34,7420.66,2226.26,1855.22,371.04,1855.1525
Winter,1,2016,2,"Springfield Char House, Inc.",150703869,5,113398.79,105967.68,7431.11,35980,28548.81,7431.19,2229.35,1857.8,371.55,1486.222
Winter,1,2018,3,"Northern Lights Lounge, LLC",120705111,4,112974.48,105500.42,7474.06,31457,23982.94,7474.06,2242.25,1868.54,373.71,1868.515
Winter,1,2016,2,"CDZ, Inc.",140701323,5,132492.63,124968.06,7524.57,44870,37345.38,7524.62,2257.45,1881.2,376.25,1504.914
Winter,1,2015,2,THE KEG INCORPORATED,130701779,3,67821.76,60290.02,7531.74,24152,16620.26,7531.74,2259.61,1883.01,376.6,2510.58
Winter,1,2019,2,RSP Entertainment Corp.,120706846,4,115672.49,108132.6,7539.89,40352,32812.11,7539.89,2262,1885,377,1884.9725
Winter,1,2019,2,"KEEFNERS, INC.",150701722,4,118074.68,110524.41,7550.27,38001,30450.73,7550.27,2265.11,1887.59,377.52,1887.5675
Winter,1,2018,3,The Stadium Sports Bar Inc.,120710854,5,121059.77,113293.3,7766.47,42529,34762.73,7766.27,2329.94,1941.61,388.33,1553.294
Winter,1,2017,2,"Cozs Pizza, Inc.",160701026,5,96244,88460.43,7783.57,35316,27532.38,7783.62,2335.16,1945.96,389.2,1556.714
Winter,1,2015,2,"IBPO Elks of the World, Capital City Lodge #1160",120802101,5,73537.29,65713.34,7823.95,27561,19737.05,7823.95,2347.29,1956.07,391.22,1564.79
Winter,1,2018,2,PAMS JAILHOUSE INC.,130700211,5,87640.16,79778.6,7861.56,34200,26338.45,7861.55,2358.54,1965.45,393.09,1572.312
Winter,1,2017,2,PAMS JAILHOUSE INC.,130700211,3,91684.51,83811.49,7873.02,35110,27237.15,7872.85,2361.91,1968.26,393.65,2624.34
Winter,1,2014,2,"MCTAT, INC.",120706843,5,96142.2,88244.82,7897.38,23516,15618.57,7897.43,2369.29,1974.41,394.88,1579.476
Winter,1,2016,3,"Paula's Landing, LLC ",120708028,5,120885.18,112986.89,7898.29,39666,31767.71,7898.29,2369.51,1974.59,394.92,1579.658
Winter,1,2014,3,LAKE SPRINGFIELD TAVERN INC.,130702247,4,125224.68,117264.05,7960.63,48595,40634.39,7960.61,2388.22,1990.19,398.03,1990.1575
Winter,1,2016,2,"RKR Clubs, LLC",120704798,3,79070.4,71099.91,7970.49,26218,18247.51,7970.49,2391.13,1992.61,398.52,2656.83
Winter,1,2016,1,PEARLS PUB INC.,130705328,3,102829.43,94851.35,7978.08,30119,22141.07,7977.93,2393.42,1994.52,398.9,2659.36
Winter,1,2015,3,"Guitars and Cadillacs Saloon, Inc.",120702108,4,98689.66,90677.72,8011.94,30812,22800.06,8011.94,2403.55,2002.96,400.59,2002.985
Winter,1,2017,3,LAKE SPRINGFIELD TAVERN INC.,130702247,4,167753.33,159733.65,8019.68,45699,37679.32,8019.68,2405.89,2004.91,400.98,2004.92
Winter,1,2019,2,"South Side Columbian Home Association, Inc.",130701823,4,90663.69,82608.63,8055.06,34683,26627.94,8055.06,2416.48,2013.73,402.75,2013.765
Winter,1,2016,3,"Sporton, Incorporated",140703570,4,115773.37,107625.66,8147.71,43877,35729.29,8147.71,2444.36,2036.97,407.39,2036.9275
Winter,1,2019,2,"Aztca Mexican Grill, LLC",140703329,5,62157.85,53983.03,8174.82,22073,13898.44,8174.56,2452.39,2043.66,408.73,1634.964
Winter,1,2017,2,Lloyd Staber Jr.,120702130,4,89736.4,81521.95,8214.45,31347,23132.4,8214.6,2464.42,2053.69,410.73,2053.6125
Winter,1,2015,2,DIRTY SOUTH INC.,120709093,4,108216.32,99976.96,8239.36,44732,36492.81,8239.19,2471.8,2059.84,411.96,2059.84
Winter,1,2018,2,"Lous, Inc.",150701450,3,116771.04,108463.08,8307.96,29890,21582.04,8307.96,2492.42,2077.01,415.41,2769.32
Winter,1,2019,3,"Paula's Landing, LLC ",120708028,5,130285.98,121898.38,8387.6,43183,34794.09,8388.91,2516.63,2097.19,419.44,1677.52
Winter,1,2016,2,Dick'sSaloon Inc.,150700988,5,143615.64,135196.96,8418.68,45698,37279.39,8418.61,2525.64,2104.7,420.94,1683.736
Winter,1,2014,3,Crows Mill LLC,120706464,3,90252.77,81811.48,8441.29,30450,22008.71,8441.29,2532.43,2110.36,422.07,2813.763333
Winter,1,2019,2,"Frankies Brewhaus, Inc.",160700434,5,81618.48,73174.66,8443.82,25631,17187.18,8443.82,2533.15,2110.96,422.19,1688.764
Winter,1,2015,2,Dudes Saloon LLC,140700192,4,94319.71,85861.04,8458.67,26716,18257.32,8458.68,2537.66,2114.72,422.94,2114.6675
Winter,1,2018,2,"The Other Wright, Inc.",120702100,5,91356.88,82887.38,8469.5,24867,16397.47,8469.53,2540.92,2117.43,423.49,1693.9
Winter,1,2018,1,"Tookays, Inc.",130705134,4,108529.86,100059.57,8470.29,29566,21095.91,8470.09,2541.01,2117.51,423.5,2117.5725
Winter,1,2019,2,Joes Italian Resturant Inc.,140700168,5,119838.36,111351.13,8487.23,46898,38410.77,8487.23,2546.19,2121.82,424.37,1697.446
Winter,1,2017,2,Thomas Endres ,120708996,5,103800.56,95308.71,8491.85,33687,25195.33,8491.67,2547.56,2122.97,424.59,1698.37
Winter,1,2015,3,"Paula's Landing, LLC ",120708028,3,68802.97,60302.88,8500.09,22272,13771.78,8500.22,2550.08,2125.07,425.01,2833.363333
Winter,1,2015,2,PATTY CAKE CUSTOMS INC.,140703208,5,82227.57,73708.91,8518.66,23819,15300.27,8518.73,2555.67,2129.73,425.94,1703.732
Winter,1,2018,2,"Finleysspringfield, LLC",170703121,5,109216.77,100684.66,8532.11,43275,34743.25,8531.75,2559.57,2132.98,426.59,1706.422
Winter,1,2019,2,"ANCHOR BOAT CLUB OF SPRINGFIELD, ILL.",120710859,4,117608.74,109036.48,8572.26,35868,27295.74,8572.26,2571.73,2143.11,428.62,2143.065
Winter,1,2018,2,"Springfield Char House, Inc.",150703869,5,89621.96,81047.92,8574.04,29976,21401.64,8574.36,2572.35,2143.62,428.73,1714.808
Winter,1,2018,2,"Starship Partners, Inc.",120706045,5,197060.39,188475.41,8584.98,70764,62179.02,8584.98,2575.5,2146.25,429.25,1716.996
Winter,1,2016,2,Thomas Endres ,120708996,5,133796.69,125141.14,8655.55,42249,33593.45,8655.55,2596.7,2163.92,432.78,1731.11
Winter,1,2017,2,Cafe Andiamo LLC,130702828,4,86489.3,77570.84,8918.46,27320,18401.54,8918.46,2675.56,2229.64,445.92,2229.615
Winter,1,2019,2,"J & J OPERATIONS, LLC",130700881,4,122550.26,113622.99,8927.27,45951,37023.73,8927.27,2678.2,2231.84,446.36,2231.8175
Winter,1,2015,1,Dawn Godsil,140700891,4,102684.95,93731.94,8953.01,32750,23796.98,8953.02,2685.92,2238.27,447.65,2238.2525
Winter,1,2019,2,THE KEG INCORPORATED,130701779,5,70479.01,61495.69,8983.32,24696,15712.86,8983.14,2695,2245.84,449.16,1796.664
Winter,1,2018,2,"Spammys, Inc.",120706742,5,90249.87,81253.85,8996.02,28357,19360.81,8996.19,2698.88,2249.07,449.81,1799.204
Winter,1,2017,2,"ANCHOR BOAT CLUB OF SPRINGFIELD, ILL.",120710859,4,106448.29,97450.83,8997.46,38493,29495.54,8997.46,2699.29,2249.41,449.88,2249.365
